ΧάΌΫΈρ,µ¥ΌΫ,µΨ¶Ξ,·ΏΞέ»§ΠΝ,ΛωΤΪΒ¥²γ,½¨ΦώΓζ»ύ,»§ΠΝ½αΉΉ,Χ°ΠήΗιΏφ
205,23932,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,85.66,Ζ½²γ,ΌςΧ°
255,26638,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,95.73,Ζ½²γ,Ύ«Χ°
495,42344,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ2Ξΐ,ΦΠΒ¥²γ ,116.9,Ζ½²γ,Ύ«Χ°
435,25322,"['»³Θα', '»³Θα']",4ΚÒ3Μό1³ψ3Ξΐ,¶¥²γ ,171.79,Έ΄Κ½,Ύ«Χ°
239,25908,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,92.25,Ζ½²γ,ΖδΛϋ
280,36930,"['»³Θα', '»³Θα']",3ΚÒ2Μό1³ψ2Ξΐ,¶¥²γ ,75.82,Ζ½²γ,ΖδΛϋ
280,36426,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,µΝΒ¥²γ ,76.87,Ζ½²γ,Ύ«Χ°
276,29822,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,µΧ²γ ,92.55,Ζ½²γ,ΖδΛϋ
330,32312,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,102.13,Ζ½²γ,Ύ«Χ°
399,36983,"['»³Θα', '»³Θα']",3ΚÒ2Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,107.89,Ζ½²γ,Ύ«Χ°
243,26121,"['»³Θα', '»³Θα']",2ΚÒ2Μό1³ψ1Ξΐ,¶¥²γ ,93.03,Ζ½²γ,ΖδΛϋ
180,25975,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,69.3,Ζ½²γ,ΌςΧ°
229,21833,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,¶¥²γ ,104.89,Ζ½²γ,ΌςΧ°
290,34932,"['»³Θα', '»³Θα']",2ΚÒ2Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,83.02,Ζ½²γ,Ύ«Χ°
260,28695,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,90.61,Ζ½²γ,ΖδΛϋ
238,22291,"['»³Θα', '»³Θα']",3ΚÒ2Μό1³ψ1Ξΐ,¶¥²γ ,106.77,Ζ½²γ,ΖδΛϋ
270,31728,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,¶¥²γ ,85.1,Ζ½²γ,ΖδΛϋ
145,13675,"['»³Θα', '»³Θα']",3ΚÒ2Μό1³ψ1Ξΐ,µΝΒ¥²γ ,106.04,Ζ½²γ,Γ«Εχ
210,27178,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,¶¥²γ ,77.27,Ζ½²γ,ΌςΧ°
590,33261,"['»³Θα', '»³Θα']",4ΚÒ1Μό1³ψ3Ξΐ,µΧ²γ ,177.39,Έ΄Κ½,ΌςΧ°
160,22112,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,¶¥²γ ,72.36,Ζ½²γ,Ύ«Χ°
210,26449,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,¶¥²γ ,79.4,Ζ½²γ,ΖδΛϋ
179,22395,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,µΝΒ¥²γ ,79.93,Ζ½²γ,ΖδΛϋ
335,34878,"['»³Θα', '»³Θα']",3ΚÒ2Μό1³ψ1Ξΐ,µΝΒ¥²γ ,96.05,Ζ½²γ,Ύ«Χ°
137,19718,"['»³Θα', '»³Θα']",2ΚÒ2Μό1³ψ1Ξΐ,¶¥²γ ,69.48,Ζ½²γ,ΌςΧ°
224,29638,"['»³Θα', '»³Θα']",1ΚÒ1Μό1³ψ1Ξΐ,µΧ²γ ,75.58,Ζ½²γ,Ύ«Χ°
193,30925,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,62.41,Ζ½²γ,ΖδΛϋ
283,28300,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,¶¥²γ ,100.0,Ζ½²γ,ΖδΛϋ
175,33616,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,52.06,Ζ½²γ,ΌςΧ°
265,25191,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,105.2,Ζ½²γ,ΖδΛϋ
298,30074,"['»³Θα', '»³Θα']",3ΚÒ2Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,99.09,Ζ½²γ,ΌςΧ°
200,22769,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,µΝΒ¥²γ ,87.84,Ζ½²γ,ΖδΛϋ
162,23230,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,69.74,Ζ½²γ,Ύ«Χ°
205,22947,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,µΝΒ¥²γ ,89.34,Ζ½²γ,Ύ«Χ°
195,24027,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,81.16,Ζ½²γ,ΖδΛϋ
238,25363,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,93.84,ΤέΞήΚύΎέ,ΌςΧ°
220,25971,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,¶¥²γ ,84.71,Ζ½²γ,ΖδΛϋ
393,31504,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ2Ξΐ,ΈίΒ¥²γ ,124.75,Ζ½²γ,Ύ«Χ°
300,26964,"['»³Θα', '»³Θα']",3ΚÒ2Μό1³ψ1Ξΐ,µΧ²γ ,111.26,Ζ½²γ,ΖδΛϋ
240,26864,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,¶¥²γ ,89.34,Ζ½²γ,ΖδΛϋ
320,27142,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ2Ξΐ,¶¥²γ ,117.9,Ζ½²γ,ΖδΛϋ
215,24101,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,¶¥²γ ,89.21,Ζ½²γ,ΌςΧ°
385,38263,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ2Ξΐ,µΧ²γ ,100.62,Ζ½²γ,Ύ«Χ°
398,33562,"['»³Θα', '»³Θα']",3ΚÒ2Μό1³ψ2Ξΐ,ΦΠΒ¥²γ ,118.59,Ζ½²γ,Ύ«Χ°
245,31326,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,µΝΒ¥²γ ,78.21,Ζ½²γ,ΌςΧ°
206,25049,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,¶¥²γ ,82.24,Ζ½²γ,ΖδΛϋ
162,28228,"['»³Θα', '»³Θα']",1ΚÒ2Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,57.39,Ζ½²γ,ΖδΛϋ
260,22255,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ2Ξΐ,µΧ²γ ,116.83,Ζ½²γ,ΖδΛϋ
320,28572,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,µΝΒ¥²γ ,112.0,Ζ½²γ,ΌςΧ°
245,31642,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,77.43,Ζ½²γ,ΖδΛϋ
220,28620,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,76.87,Ζ½²γ,ΖδΛϋ
330,31646,"['»³Θα', '»³Θα']",3ΚÒ2Μό1³ψ1Ξΐ,¶¥²γ ,104.28,Ζ½²γ,ΖδΛϋ
269,33272,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,80.85,Ζ½²γ,ΖδΛϋ
203,30317,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,µΧ²γ ,66.96,Ζ½²γ,ΌςΧ°
406,39934,"['»³Θα', '»³Θα']",3ΚÒ2Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,101.67,Ζ½²γ,Ύ«Χ°
275,29859,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,µΧ²γ ,92.1,Ζ½²γ,ΖδΛϋ
365,26540,"['»³Θα', '»³Θα']",4ΚÒ2Μό1³ψ2Ξΐ,ΦΠΒ¥²γ ,137.53,Ζ½²γ,Ύ«Χ°
185,25051,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,¶¥²γ ,73.85,Ζ½²γ,ΖδΛϋ
349,24862,"['»³Θα', '»³Θα']",4ΚÒ2Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,140.38,Ζ½²γ,ΖδΛϋ
338,37569,"['»³Θα', '»³Θα']",2ΚÒ2Μό1³ψ1Ξΐ,µΝΒ¥²γ ,89.97,Ζ½²γ,Ύ«Χ°
152,22927,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,¶¥²γ ,66.3,Ζ½²γ,ΖδΛϋ
196,25281,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,77.53,Ζ½²γ,ΖδΛϋ
320,29356,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ2Ξΐ,ΦΠΒ¥²γ ,109.01,Ζ½²γ,ΌςΧ°
360,28296,"['»³Θα', '»³Θα']",4ΚÒ2Μό1³ψ2Ξΐ,¶¥²γ ,127.23,Έ΄Κ½,ΌςΧ°
180,23842,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,75.5,Ζ½²γ,ΌςΧ°
299,29083,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,¶¥²γ ,102.81,Ζ½²γ,ΖδΛϋ
260,30488,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,µΝΒ¥²γ ,85.28,Ζ½²γ,Ύ«Χ°
175,23030,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,µΝΒ¥²γ ,75.99,Ζ½²γ,ΌςΧ°
170,20699,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,82.13,Ζ½²γ,ΖδΛϋ
370,27816,"['»³Θα', '»³Θα']",3ΚÒ2Μό1³ψ2Ξΐ,ΦΠΒ¥²γ ,133.02,Ζ½²γ,Ύ«Χ°
460,41596,"['»³Θα', '»³Θα']",3ΚÒ2Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,110.59,Ζ½²γ,ΖδΛϋ
180,28677,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,¶¥²γ ,62.77,Ζ½²γ,ΖδΛϋ
330,28495,"['»³Θα', '»³Θα']",3ΚÒ3Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,115.81,Ζ½²γ,Ύ«Χ°
220,25804,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,85.26,Ζ½²γ,ΌςΧ°
195,22381,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,¶¥²γ ,87.13,Ζ½²γ,ΖδΛϋ
215,23828,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,90.23,Ζ½²γ,Ύ«Χ°
170,25638,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,66.31,Ζ½²γ,ΌςΧ°
520,38668,"['»³Θα', '»³Θα']",3ΚÒ2Μό1³ψ2Ξΐ,µΝΒ¥²γ ,134.48,Ζ½²γ,Ύ«Χ°
180,25413,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,70.83,Ζ½²γ,ΖδΛϋ
186,24397,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,µΧ²γ ,76.24,Ζ½²γ,ΌςΧ°
190,22272,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,¶¥²γ ,85.31,Ζ½²γ,ΌςΧ°
165,26316,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,¶¥²γ ,62.7,Ζ½²γ,Ύ«Χ°
210,23946,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,¶¥²γ ,87.7,Ζ½²γ,ΖδΛϋ
248,21349,"['»³Θα', '»³Θα']",3ΚÒ2Μό1³ψ2Ξΐ,ΈίΒ¥²γ ,116.17,Ζ½²γ,ΖδΛϋ
213,23858,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,89.28,Ζ½²γ,Ύ«Χ°
280,26851,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,104.28,Ζ½²γ,ΌςΧ°
200,23785,"['»³Θα', '»³Θα']",2ΚÒ2Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,84.09,Ζ½²γ,Ύ«Χ°
410,26939,"['»³Θα', '»³Θα']",3ΚÒ2Μό1³ψ2Ξΐ,¶¥²γ ,152.2,Ζ½²γ,ΖδΛϋ
192,30404,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,63.15,Ζ½²γ,Ύ«Χ°
410,36901,"['»³Θα', '»³Θα']",3ΚÒ2Μό1³ψ2Ξΐ,µΧ²γ ,111.11,Ζ½²γ,ΖδΛϋ
269,26122,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,¶¥²γ ,102.98,Ζ½²γ,ΖδΛϋ
410,33454,"['»³Θα', '»³Θα']",3ΚÒ2Μό1³ψ2Ξΐ,µΧ²γ ,122.56,Ζ½²γ,ΖδΛϋ
265,33519,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,79.06,Ζ½²γ,ΖδΛϋ
285,27092,"['»³Θα', '»³Θα']",2ΚÒ2Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,105.2,Ζ½²γ,Ύ«Χ°
210,26244,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,¶¥²γ ,80.02,Ζ½²γ,ΌςΧ°
290,27002,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,107.4,Ζ½²γ,ΖδΛϋ
349,28824,"['»³Θα', '»³Θα']",3ΚÒ2Μό1³ψ1Ξΐ,µΝΒ¥²γ ,121.08,Ζ½²γ,ΖδΛϋ
265,28306,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,93.62,Ζ½²γ,ΖδΛϋ
180,23472,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,¶¥²γ ,76.69,Έ΄Κ½,ΌςΧ°
185,33019,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,56.03,Ζ½²γ,Ύ«Χ°
215,24120,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,µΝΒ¥²γ ,89.14,Ζ½²γ,Ύ«Χ°
240,29703,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,µΧ²γ ,80.8,Ζ½²γ,ΌςΧ°
205,29282,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,70.01,Ζ½²γ,ΌςΧ°
202,30477,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,66.28,Ζ½²γ,ΌςΧ°
360,27135,"['»³Θα', '»³Θα']",3ΚÒ2Μό1³ψ2Ξΐ,µΧ²γ ,132.67,Ζ½²γ,Ύ«Χ°
300,32623,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,91.96,Ζ½²γ,Ύ«Χ°
330,26926,"['»³Θα', '»³Θα']",3ΚÒ2Μό1³ψ2Ξΐ,µΝΒ¥²γ ,122.56,Ζ½²γ,ΖδΛϋ
280,30645,"['»³Θα', '»³Θα']",3ΚÒ2Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,91.37,Ζ½²γ,ΖδΛϋ
220,22676,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,µΝΒ¥²γ ,97.02,Ζ½²γ,ΖδΛϋ
480,33054,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ2Ξΐ,ΦΠΒ¥²γ ,145.22,Ζ½²γ,ΖδΛϋ
245,23997,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,102.1,Ζ½²γ,ΌςΧ°
255,31106,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,81.98,Ζ½²γ,Ύ«Χ°
225,35267,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,63.8,Ζ½²γ,ΖδΛϋ
210,24882,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,84.4,Ζ½²γ,ΖδΛϋ
239,29012,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,82.38,Ζ½²γ,ΌςΧ°
170,18028,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,¶¥²γ ,94.3,Ζ½²γ,ΌςΧ°
248,35183,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,70.49,Ζ½²γ,Ύ«Χ°
170,28683,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,59.27,Ζ½²γ,ΖδΛϋ
209,25227,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,¶¥²γ ,82.85,Ζ½²γ,ΌςΧ°
158,31011,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,50.95,Ζ½²γ,Ύ«Χ°
190,30357,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,62.59,Ζ½²γ,ΖδΛϋ
320,24035,"['»³Θα', '»³Θα']",3ΚÒ2Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,133.14,Ζ½²γ,Ύ«Χ°
395,26484,"['»³Θα', '»³Θα']",4ΚÒ2Μό1³ψ2Ξΐ,ΦΠΒ¥²γ ,149.15,Ζ½²γ,ΖδΛϋ
265,29289,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,90.48,Ζ½²γ,ΖδΛϋ
181,26282,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,68.87,Ζ½²γ,Ύ«Χ°
145,21018,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,68.99,Ζ½²γ,ΖδΛϋ
380,37554,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,101.19,Ζ½²γ,ΖδΛϋ
380,37554,"['»³Θα', '»³Θα']",2ΚÒ2Μό1³ψ1Ξΐ,µΝΒ¥²γ ,101.19,Ζ½²γ,ΖδΛϋ
362,44659,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ2Ξΐ,ΦΠΒ¥²γ ,81.06,Ζ½²γ,Ύ«Χ°
245,28602,"['»³Θα', '»³Θα']",3ΚÒ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,85.66,Ζ½²γ,ΌςΧ°
400,39546,"['»³Θα', '»³Θα']",3ΚÒ2Μό1³ψ2Ξΐ,ΈίΒ¥²γ ,101.15,Ζ½²γ,Γ«Εχ
280,30967,"['»³Θα', '»³Θα']",2ΚÒ2Μό1³ψ1Ξΐ,µΧ²γ ,90.42,Ζ½²γ,ΖδΛϋ
320,34010,"['»³Θα', '»³Θα']",2ΚÒ2Μό1³ψ1Ξΐ,µΝΒ¥²γ ,94.09,Ζ½²γ,ΌςΧ°
190,25928,"['»³Θα', '»³Θα']",2ΚÒ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,73.28,Ζ½²γ,ΖδΛϋ
400,36938,"['»³Θα', '»³Θα']",3ΚÒ2Μό1³ψ2Ξΐ,ΦΠΒ¥²γ ,108.29,Ζ½²γ,ΖδΛϋ
